Organism,Country,Year,ARIMA_Forecast_%,ARIMA_CI_Lower_%,ARIMA_CI_Upper_%,Prophet_Forecast_%,Prophet_CI_Lower_%,Prophet_CI_Upper_%,Model_Agreement,Ensemble_Mean_%
Staphylococcus aureus,Taiwan,2026.0,22.9,0.0,53.08,54.34,38.64,71.81,DISAGREE,38.62
Staphylococcus aureus,Taiwan,2027.0,22.9,0.0,61.92,56.97,39.59,73.97,DISAGREE,39.94
Staphylococcus aureus,Taiwan,2028.0,22.9,0.0,69.1,59.59,40.83,76.98,DISAGREE,41.24
Staphylococcus aureus,Taiwan,2029.0,22.9,0.0,75.31,62.22,45.72,78.1,DISAGREE,42.56
Staphylococcus aureus,Taiwan,2030.0,22.9,0.0,80.86,64.85,47.67,83.44,DISAGREE,43.88
Staphylococcus aureus,Turkey,2025.0,0.0,0.0,16.66,9.94,1.11,18.8,AGREE,4.97
Staphylococcus aureus,Turkey,2026.0,0.0,0.0,20.43,10.4,0.69,19.99,DISAGREE,5.2
Staphylococcus aureus,Turkey,2027.0,0.0,0.0,24.55,10.86,1.71,18.24,DISAGREE,5.43
Staphylococcus aureus,Turkey,2028.0,0.0,0.0,24.55,11.31,1.45,20.52,DISAGREE,5.66
Staphylococcus aureus,Turkey,2029.0,0.0,0.0,24.55,11.77,3.58,20.94,DISAGREE,5.88
Staphylococcus aureus,Turkey,2030.0,0.0,0.0,24.55,12.23,2.05,22.36,DISAGREE,6.12
Staphylococcus aureus,United Kingdom,2025.0,5.85,0.0,27.64,7.6,0.0,22.95,AGREE,6.72
Staphylococcus aureus,United Kingdom,2026.0,7.21,0.0,38.87,7.57,0.0,23.77,AGREE,7.39
Staphylococcus aureus,United Kingdom,2027.0,7.21,0.0,39.31,7.54,0.0,21.77,AGREE,7.38
Staphylococcus aureus,United Kingdom,2028.0,7.21,0.0,39.74,7.51,0.0,25.63,AGREE,7.36
Staphylococcus aureus,United Kingdom,2029.0,7.21,0.0,40.17,7.48,0.0,24.89,AGREE,7.35
Staphylococcus aureus,United Kingdom,2030.0,7.21,0.0,40.59,7.45,0.0,22.71,AGREE,7.33
Staphylococcus aureus,United States,2025.0,28.55,8.99,48.11,35.0,25.62,43.91,AGREE,31.78
Staphylococcus aureus,United States,2026.0,28.84,8.35,49.33,36.98,27.11,46.55,AGREE,32.91
Staphylococcus aureus,United States,2027.0,28.84,5.81,51.87,38.96,29.04,48.23,DISAGREE,33.9
Staphylococcus aureus,United States,2028.0,28.84,3.52,54.16,40.94,30.16,50.6,DISAGREE,34.89
Staphylococcus aureus,United States,2029.0,28.84,1.43,56.25,42.93,33.69,52.41,DISAGREE,35.88
Staphylococcus aureus,United States,2030.0,28.84,0.0,58.2,44.91,35.29,55.51,DISAGREE,36.88
Staphylococcus epidermidis,Belgium,2025.0,65.84,47.75,83.93,93.44,73.52,100.0,DISAGREE,79.64
Staphylococcus epidermidis,Belgium,2026.0,70.38,44.42,96.35,98.36,78.53,100.0,DISAGREE,84.37
Staphylococcus epidermidis,Belgium,2027.0,70.38,44.22,96.55,100.0,84.28,100.0,DISAGREE,85.19
Staphylococcus epidermidis,Belgium,2028.0,70.38,44.02,96.75,100.0,89.99,100.0,DISAGREE,85.19
Staphylococcus epidermidis,Belgium,2029.0,70.38,43.82,96.95,100.0,95.03,100.0,DISAGREE,85.19
Staphylococcus epidermidis,Belgium,2030.0,70.38,43.62,97.15,100.0,100.0,100.0,DISAGREE,85.19
Staphylococcus epidermidis,France,2025.0,79.26,33.27,100.0,83.24,60.56,100.0,AGREE,81.25
Staphylococcus epidermidis,France,2026.0,85.19,39.16,100.0,89.35,66.08,100.0,AGREE,87.27
Staphylococcus epidermidis,France,2027.0,92.46,45.9,100.0,95.46,73.1,100.0,AGREE,93.96
Staphylococcus epidermidis,France,2028.0,100.0,53.17,100.0,100.0,79.56,100.0,AGREE,100.0
Staphylococcus epidermidis,France,2029.0,100.0,61.02,100.0,100.0,82.51,100.0,AGREE,100.0
Staphylococcus epidermidis,France,2030.0,100.0,69.49,100.0,100.0,88.79,100.0,AGREE,100.0
Staphylococcus epidermidis,Germany,2025.0,66.84,49.75,83.94,59.54,43.48,74.43,AGREE,63.19
Staphylococcus epidermidis,Germany,2026.0,53.6,30.28,76.92,63.2,48.43,79.43,AGREE,58.4
Staphylococcus epidermidis,Germany,2027.0,66.3,37.35,95.26,66.85,51.14,82.1,AGREE,66.57
Staphylococcus epidermidis,Germany,2028.0,54.12,21.08,87.16,70.51,57.33,84.9,DISAGREE,62.32
Staphylococcus epidermidis,Germany,2029.0,65.81,28.6,100.0,74.18,59.4,88.76,AGREE,70.0
Staphylococcus epidermidis,Germany,2030.0,54.59,14.1,95.08,77.84,62.89,92.51,DISAGREE,66.22
Staphylococcus epidermidis,Italy,2025.0,65.05,32.85,97.26,85.72,71.08,100.0,DISAGREE,75.38
Staphylococcus epidermidis,Italy,2026.0,63.57,22.35,100.0,92.33,78.72,100.0,DISAGREE,77.95
Staphylococcus epidermidis,Italy,2027.0,63.57,12.62,100.0,98.94,84.53,100.0,DISAGREE,81.26
Staphylococcus epidermidis,Italy,2028.0,63.57,4.47,100.0,100.0,92.97,100.0,DISAGREE,81.78
Staphylococcus epidermidis,Italy,2029.0,63.57,0.0,100.0,100.0,97.72,100.0,DISAGREE,81.78
Staphylococcus epidermidis,Italy,2030.0,63.57,0.0,100.0,100.0,100.0,100.0,DISAGREE,81.78
Staphylococcus epidermidis,Spain,2025.0,82.64,43.47,100.0,89.37,66.52,100.0,AGREE,86.0
Staphylococcus epidermidis,Spain,2026.0,86.16,43.99,100.0,95.33,72.0,100.0,AGREE,90.74
Staphylococcus epidermidis,Spain,2027.0,91.79,49.14,100.0,100.0,74.18,100.0,AGREE,95.9
Staphylococcus epidermidis,Spain,2028.0,97.78,54.61,100.0,100.0,83.86,100.0,AGREE,98.89
Staphylococcus epidermidis,Spain,2029.0,100.0,60.4,100.0,100.0,92.95,100.0,AGREE,100.0
Staphylococcus epidermidis,Spain,2030.0,100.0,66.54,100.0,100.0,96.09,100.0,AGREE,100.0
Staphylococcus epidermidis,United States,2025.0,61.89,43.03,80.75,50.77,40.31,61.31,DISAGREE,56.33
Staphylococcus epidermidis,United States,2026.0,59.7,35.31,84.09,48.79,39.15,59.45,DISAGREE,54.24
Staphylococcus epidermidis,United States,2027.0,59.7,34.34,85.06,46.82,35.6,58.2,DISAGREE,53.26
Staphylococcus epidermidis,United States,2028.0,59.7,33.41,85.99,44.84,33.65,57.36,DISAGREE,52.27
Staphylococcus epidermidis,United States,2029.0,59.7,32.51,86.89,42.86,32.26,53.26,DISAGREE,51.28
Staphylococcus epidermidis,United States,2030.0,59.7,31.64,87.76,40.89,30.65,50.9,DISAGREE,50.3
Streptococcus pneumoniae,Australia,2025.0,0.0,0.0,11.05,5.93,0.0,13.53,AGREE,2.96
Streptococcus pneumoniae,Australia,2026.0,47.38,27.54,67.22,6.03,0.0,13.12,DISAGREE,26.7
Streptococcus pneumoniae,Australia,2027.0,0.0,0.0,0.0,6.14,0.0,13.38,AGREE,3.07
Streptococcus pneumoniae,Australia,2028.0,78.31,50.9,100.0,6.24,0.0,13.46,DISAGREE,42.28
Streptococcus pneumoniae,Australia,2029.0,0.0,0.0,0.0,6.34,0.0,13.02,AGREE,3.17
Streptococcus pneumoniae,Australia,2030.0,100.0,100.0,100.0,6.45,0.0,14.24,DISAGREE,53.22
Streptococcus pneumoniae,Belgium,2025.0,11.63,4.46,18.81,7.9,0.0,16.56,AGREE,9.76
Streptococcus pneumoniae,Belgium,2026.0,17.56,9.87,25.24,7.98,0.0,16.86,AGREE,12.77
Streptococcus pneumoniae,Belgium,2027.0,17.56,5.88,29.23,8.07,0.0,16.23,AGREE,12.82
Streptococcus pneumoniae,Belgium,2028.0,17.56,2.94,32.17,8.15,0.0,17.02,AGREE,12.86
Streptococcus pneumoniae,Belgium,2029.0,17.56,0.5,34.61,8.23,0.0,16.7,AGREE,12.9
Streptococcus pneumoniae,Belgium,2030.0,17.56,0.0,36.75,8.31,0.44,17.78,AGREE,12.93
Streptococcus pneumoniae,Canada,2025.0,3.09,0.0,14.3,9.71,1.51,17.75,AGREE,6.4
Streptococcus pneumoniae,Canada,2026.0,5.61,0.0,17.76,9.92,1.47,17.89,AGREE,7.76
Streptococcus pneumoniae,Canada,2027.0,5.36,0.0,17.5,10.13,2.43,18.03,AGREE,7.75
Streptococcus pneumoniae,Canada,2028.0,5.13,0.0,17.26,10.34,1.53,17.19,AGREE,7.74
Streptococcus pneumoniae,Canada,2029.0,4.9,0.0,17.03,10.55,1.63,18.24,AGREE,7.72
Streptococcus pneumoniae,Canada,2030.0,4.68,0.0,16.81,10.76,2.14,19.74,AGREE,7.72
Streptococcus pneumoniae,Croatia,2025.0,7.52,0.0,26.4,5.22,0.0,15.37,AGREE,6.37
Streptococcus pneumoniae,Croatia,2026.0,6.15,0.0,25.09,4.1,0.0,13.52,AGREE,5.12
Streptococcus pneumoniae,Croatia,2027.0,5.42,0.0,25.3,2.99,0.0,13.27,AGREE,4.2
Streptococcus pneumoniae,Croatia,2028.0,5.02,0.0,26.69,1.87,0.0,11.46,AGREE,3.44
Streptococcus pneumoniae,Croatia,2029.0,4.8,0.0,28.66,0.76,0.0,10.13,AGREE,2.78
Streptococcus pneumoniae,Croatia,2030.0,4.68,0.0,30.84,0.0,0.0,10.2,AGREE,2.34
Streptococcus pneumoniae,France,2025.0,20.29,3.1,37.49,20.67,7.27,33.62,AGREE,20.48
Streptococcus pneumoniae,France,2026.0,22.19,3.68,40.69,20.38,6.14,34.25,AGREE,21.28
Streptococcus pneumoniae,France,2027.0,22.19,3.68,40.69,20.08,4.9,34.38,AGREE,21.14
Streptococcus pneumoniae,France,2028.0,22.19,3.68,40.69,19.79,5.15,32.43,AGREE,20.99
Streptococcus pneumoniae,France,2029.0,22.19,3.68,40.69,19.49,5.38,34.28,AGREE,20.84
Streptococcus pneumoniae,France,2030.0,22.19,3.68,40.69,19.2,3.95,32.94,AGREE,20.7
Streptococcus pneumoniae,Germany,2025.0,5.6,0.57,10.62,1.73,0.0,5.5,AGREE,3.66
Streptococcus pneumoniae,Germany,2026.0,5.38,0.36,10.4,1.58,0.0,5.46,AGREE,3.48
Streptococcus pneumoniae,Germany,2027.0,3.77,0.0,10.69,1.43,0.0,5.18,AGREE,2.6
Streptococcus pneumoniae,Germany,2028.0,2.65,0.0,10.33,1.29,0.0,5.3,AGREE,1.97
Streptococcus pneumoniae,Germany,2029.0,1.86,0.0,9.89,1.14,0.0,4.91,AGREE,1.5
Streptococcus pneumoniae,Germany,2030.0,1.3,0.0,9.5,0.99,0.0,4.41,AGREE,1.14
Streptococcus pneumoniae,Israel,2025.0,0.44,0.0,11.03,14.27,4.29,22.93,DISAGREE,7.36
Streptococcus pneumoniae,Israel,2026.0,0.0,0.0,10.42,14.45,4.25,23.89,DISAGREE,7.22
Streptococcus pneumoniae,Israel,2027.0,0.0,0.0,10.05,14.62,5.31,23.92,DISAGREE,7.31
Streptococcus pneumoniae,Israel,2028.0,0.0,0.0,9.87,14.79,5.45,24.2,DISAGREE,7.4
Streptococcus pneumoniae,Israel,2029.0,0.0,0.0,9.82,14.96,5.33,24.28,DISAGREE,7.48
Streptococcus pneumoniae,Israel,2030.0,0.0,0.0,9.86,15.14,5.56,24.11,DISAGREE,7.57
Streptococcus pneumoniae,Italy,2025.0,8.92,0.0,20.84,9.01,0.91,16.36,AGREE,8.96
Streptococcus pneumoniae,Italy,2026.0,9.56,0.0,21.68,9.09,2.11,15.58,AGREE,9.32
Streptococcus pneumoniae,Italy,2027.0,9.77,0.0,21.92,9.18,1.43,15.97,AGREE,9.48
Streptococcus pneumoniae,Italy,2028.0,9.99,0.0,22.16,9.26,2.22,16.81,AGREE,9.62
Streptococcus pneumoniae,Italy,2029.0,10.21,0.0,22.4,9.35,2.68,17.12,AGREE,9.78
Streptococcus pneumoniae,Italy,2030.0,10.44,0.0,22.66,9.44,2.34,17.02,AGREE,9.94
Streptococcus pneumoniae,Portugal,2025.0,8.85,0.0,21.33,12.44,5.1,19.09,AGREE,10.64
Streptococcus pneumoniae,Portugal,2026.0,8.85,0.0,21.33,12.93,6.51,20.28,AGREE,10.89
Streptococcus pneumoniae,Portugal,2027.0,8.85,0.0,21.33,13.41,5.88,20.39,AGREE,11.13
Streptococcus pneumoniae,Portugal,2028.0,8.85,0.0,21.33,13.9,6.29,21.15,AGREE,11.38
Streptococcus pneumoniae,Portugal,2029.0,8.85,0.0,21.33,14.39,7.04,21.4,AGREE,11.62
Streptococcus pneumoniae,Portugal,2030.0,8.85,0.0,21.33,14.87,7.7,21.0,AGREE,11.86
Streptococcus pneumoniae,Spain,2025.0,11.98,0.87,23.09,11.43,3.97,18.3,AGREE,11.7
Streptococcus pneumoniae,Spain,2026.0,12.24,1.13,23.35,11.1,3.95,19.29,AGREE,11.67
Streptococcus pneumoniae,Spain,2027.0,12.07,0.97,23.18,10.76,2.65,17.76,AGREE,11.42
Streptococcus pneumoniae,Spain,2028.0,11.91,0.81,23.01,10.43,3.02,17.7,AGREE,11.17
Streptococcus pneumoniae,Spain,2029.0,11.74,0.65,22.84,10.1,2.7,17.54,AGREE,10.92
Streptococcus pneumoniae,Spain,2030.0,11.58,0.49,22.67,9.76,2.08,17.44,AGREE,10.67
Streptococcus pneumoniae,United Kingdom,2025.0,0.0,0.0,2.85,0.08,0.0,1.98,AGREE,0.04
Streptococcus pneumoniae,United Kingdom,2026.0,0.0,0.0,2.85,0.0,0.0,1.73,AGREE,0.0
Streptococcus pneumoniae,United Kingdom,2027.0,0.0,0.0,2.85,0.0,0.0,1.53,AGREE,0.0
Streptococcus pneumoniae,United Kingdom,2028.0,0.0,0.0,2.85,0.0,0.0,1.81,AGREE,0.0
Streptococcus pneumoniae,United Kingdom,2029.0,0.0,0.0,2.85,0.0,0.0,1.45,AGREE,0.0
Streptococcus pneumoniae,United Kingdom,2030.0,0.0,0.0,2.85,0.0,0.0,1.4,AGREE,0.0
Streptococcus pneumoniae,United States,2025.0,15.41,5.27,25.54,11.34,5.07,17.08,AGREE,13.38
Streptococcus pneumoniae,United States,2026.0,12.22,1.53,22.91,11.1,4.04,18.11,AGREE,11.66
Streptococcus pneumoniae,United States,2027.0,12.11,1.42,22.79,10.85,4.61,17.66,AGREE,11.48
Streptococcus pneumoniae,United States,2028.0,11.99,1.31,22.67,10.61,4.01,17.15,AGREE,11.3
Streptococcus pneumoniae,United States,2029.0,11.88,1.21,22.55,10.37,3.07,17.48,AGREE,11.12
Streptococcus pneumoniae,United States,2030.0,11.77,1.1,22.43,10.12,2.77,16.82,AGREE,10.94
